cobertura_tech,n_techs_match,diff_nivel,diff_anos,tiene_cloud_si_pide,falta_cloud,tiene_docker_si_pide,falta_docker,tiene_sql_si_pide,falta_sql,ingles_ok,llm_match,n_proyectos,anos_experiencia,score_claude,candidato_json,oferta_json
0.0,0,0,0.3,0,1,0,0,1,0,1,0,1,1.3,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.3, ""stack"": [""AutoGen"", ""MongoDB"", ""Flask"", ""Pandas"", ""sklearn"", ""Matplotlib""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 1.0, ""tecnologias_requeridas"": [""RAG"", ""LlamaIndex"", ""pgvector"", ""LangGraph""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.3,3,-1,-0.6,0,0,0,0,0,0,1,0,3,0.5,45,"{""nivel"": ""junior"", ""anos_experiencia"": 0.5, ""stack"": [""CrewAI"", ""pgvector"", ""Haystack"", ""Django"", ""Docker"", ""MongoDB"", ""SQLAlchemy"", ""HuggingFace""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.1, ""tecnologias_requeridas"": [""RAG"", ""pgvector"", ""MongoDB"", ""LangChain"", ""Flask"", ""Haystack"", ""FastAPI"", ""LangGraph"", ""Langfuse"", ""PostgreSQL""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""startup"", ""remoto"": true}"
0.2,1,0,0.1,0,0,1,0,1,0,1,1,3,0.4,72,"{""nivel"": ""junior"", ""anos_experiencia"": 0.4, ""stack"": [""RAG"", ""Kubernetes"", ""Docker"", ""TensorFlow"", ""Matplotlib"", ""Azure App Service"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.3, ""tecnologias_requeridas"": [""LlamaIndex"", ""Kubernetes"", ""ChromaDB"", ""SQLAlchemy"", ""MongoDB""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": false}"
0.167,1,1,8.3,1,0,0,0,0,1,1,1,7,9.8,72,"{""nivel"": ""senior"", ""anos_experiencia"": 9.8, ""stack"": [""AutoGen"", ""LangChain"", ""LlamaIndex"", ""RAG"", ""SQLAlchemy"", ""Docker"", ""Redis"", ""sklearn"", ""HuggingFace"", ""AWS EC2""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.5, ""tecnologias_requeridas"": [""Celery"", ""PostgreSQL"", ""Docker"", ""LangGraph"", ""Flask"", ""ChromaDB""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": true}"
0.0,0,0,0.8,0,1,0,1,1,0,0,0,4,1.3,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.3, ""stack"": [""Haystack"", ""LlamaIndex"", ""Kubernetes"", ""SQLAlchemy"", ""FastAPI"", ""Docker"", ""Pandas"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.5, ""tecnologias_requeridas"": [""Redis"", ""ChromaDB"", ""MongoDB""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": false}"
0.125,1,-1,-2.2,0,0,0,0,0,0,1,0,4,4.7,35,"{""nivel"": ""mid"", ""anos_experiencia"": 4.7, ""stack"": [""CrewAI"", ""LangChain"", ""PostgreSQL"", ""Matplotlib"", ""TensorFlow"", ""sklearn""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 6.9, ""tecnologias_requeridas"": [""AutoGen"", ""FastAPI"", ""LangGraph"", ""RAG"", ""Kubernetes"", ""PostgreSQL"", ""Redis"", ""MongoDB""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.25,1,2,5.1,1,0,1,0,0,0,1,0,7,5.6,72,"{""nivel"": ""senior"", ""anos_experiencia"": 5.6, ""stack"": [""Kubernetes"", ""Celery"", ""Django"", ""sklearn"", ""HuggingFace"", ""Pandas"", ""AWS Lambda"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.5, ""tecnologias_requeridas"": [""Kubernetes"", ""LangChain"", ""Redis"", ""AutoGen""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.2,1,1,1.3,0,0,0,1,1,0,1,1,7,2.1,62,"{""nivel"": ""mid"", ""anos_experiencia"": 2.1, ""stack"": [""LangChain"", ""Haystack"", ""Flask"", ""Docker"", ""PyTorch"", ""HuggingFace""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.8, ""tecnologias_requeridas"": [""Haystack"", ""MongoDB"", ""pgvector"", ""Kubernetes"", ""Langfuse""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.1,1,1,3.0,0,0,1,0,0,0,0,0,15,5.1,68,"{""nivel"": ""senior"", ""anos_experiencia"": 5.1, ""stack"": [""Langfuse"", ""LangGraph"", ""pgvector"", ""Celery"", ""NumPy"", ""TensorFlow"", ""Azure Functions"", ""AWS EC2""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 15, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""MongoDB"", ""Docker"", ""LangGraph"", ""RAG"", ""Haystack"", ""ChromaDB"", ""SQLAlchemy"", ""CrewAI"", ""LangChain"", ""AutoGen""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.0,0,1,2.9,1,0,1,0,0,1,1,0,6,3.8,42,"{""nivel"": ""mid"", ""anos_experiencia"": 3.8, ""stack"": [""pgvector"", ""Haystack"", ""FastAPI"", ""Redis"", ""Kubernetes"", ""TensorFlow"", ""Matplotlib"", ""AWS Lambda"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.9, ""tecnologias_requeridas"": [""Langfuse"", ""Flask"", ""SQLAlchemy"", ""RAG"", ""LangGraph""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": false}"
0.2,2,0,4.4,0,0,1,0,0,0,0,1,12,7.8,68,"{""nivel"": ""senior"", ""anos_experiencia"": 7.8, ""stack"": [""Haystack"", ""LangGraph"", ""Redis"", ""HuggingFace"", ""sklearn"", ""PyTorch"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 12, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.4, ""tecnologias_requeridas"": [""Haystack"", ""AutoGen"", ""MongoDB"", ""Kubernetes"", ""RAG"", ""Celery"", ""ChromaDB"", ""Docker"", ""LangGraph"", ""CrewAI""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.2,2,-1,-1.6,1,0,0,0,1,0,1,0,4,1.0,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.0, ""stack"": [""Celery"", ""PostgreSQL"", ""MongoDB"", ""PyTorch"", ""Matplotlib"", ""XGBoost"", ""AWS Lambda"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.6, ""tecnologias_requeridas"": [""pgvector"", ""ChromaDB"", ""Docker"", ""MongoDB"", ""LlamaIndex"", ""Django"", ""CrewAI"", ""PostgreSQL"", ""FastAPI"", ""Langfuse""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": false}"
0.286,4,-1,-0.8,1,0,0,0,0,0,1,1,6,5.0,45,"{""nivel"": ""mid"", ""anos_experiencia"": 5.0, ""stack"": [""RAG"", ""Langfuse"", ""AutoGen"", ""Docker"", ""Redis"", ""GCP Cloud Run"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 5.8, ""tecnologias_requeridas"": [""MongoDB"", ""SQLAlchemy"", ""Docker"", ""Django"", ""AutoGen"", ""Kubernetes"", ""Flask"", ""Celery"", ""RAG"", ""PostgreSQL"", ""Langfuse"", ""LangGraph"", ""CrewAI"", ""LangChain""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.222,2,1,5.5,0,0,0,0,1,0,1,1,13,8.2,72,"{""nivel"": ""senior"", ""anos_experiencia"": 8.2, ""stack"": [""LangGraph"", ""Docker"", ""SQLAlchemy"", ""Matplotlib"", ""HuggingFace"", ""Pandas"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 13, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.7, ""tecnologias_requeridas"": [""SQLAlchemy"", ""Docker"", ""AutoGen"", ""Celery"", ""PostgreSQL"", ""FastAPI"", ""Haystack"", ""RAG"", ""Langfuse""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.25,1,2,11.4,1,0,0,1,0,1,1,0,14,11.5,28,"{""nivel"": ""senior"", ""anos_experiencia"": 11.5, ""stack"": [""Langfuse"", ""MongoDB"", ""Celery"", ""PostgreSQL"", ""Kubernetes"", ""PyTorch"", ""Pandas"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 14, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""LlamaIndex"", ""Langfuse"", ""FastAPI"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.333,2,0,1.8,1,0,0,1,1,0,1,0,2,2.0,62,"{""nivel"": ""junior"", ""anos_experiencia"": 2.0, ""stack"": [""LlamaIndex"", ""LangGraph"", ""ChromaDB"", ""Celery"", ""SQLAlchemy"", ""Django"", ""HuggingFace"", ""PyTorch"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.2, ""tecnologias_requeridas"": [""Celery"", ""ChromaDB"", ""FastAPI"", ""PostgreSQL"", ""Redis"", ""Haystack""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.2,1,0,1.2,1,0,0,0,0,1,1,0,2,1.9,35,"{""nivel"": ""junior"", ""anos_experiencia"": 1.9, ""stack"": [""AutoGen"", ""FastAPI"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.7, ""tecnologias_requeridas"": [""AutoGen"", ""Docker"", ""Flask"", ""LlamaIndex"", ""Django""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": false}"
0.3,3,0,2.3,0,0,0,1,0,1,1,1,5,4.7,42,"{""nivel"": ""mid"", ""anos_experiencia"": 4.7, ""stack"": [""pgvector"", ""LangChain"", ""PostgreSQL"", ""SQLAlchemy"", ""Flask"", ""Pandas"", ""HuggingFace""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 5, ""n_agentes_ia"": 2, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.4, ""tecnologias_requeridas"": [""ChromaDB"", ""Haystack"", ""Langfuse"", ""SQLAlchemy"", ""Flask"", ""AutoGen"", ""PostgreSQL"", ""Celery"", ""CrewAI"", ""LlamaIndex""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.308,4,-2,-2.1,0,1,0,1,0,1,1,1,3,1.3,25,"{""nivel"": ""junior"", ""anos_experiencia"": 1.3, ""stack"": [""LangGraph"", ""MongoDB"", ""PostgreSQL"", ""Flask"", ""NumPy"", ""TensorFlow""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.4, ""tecnologias_requeridas"": [""Langfuse"", ""Haystack"", ""Flask"", ""FastAPI"", ""LangGraph"", ""Celery"", ""PostgreSQL"", ""Django"", ""MongoDB"", ""AutoGen"", ""RAG"", ""LangChain"", ""CrewAI""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.333,5,-2,-2.8,1,0,0,0,1,0,0,1,3,1.9,32,"{""nivel"": ""junior"", ""anos_experiencia"": 1.9, ""stack"": [""RAG"", ""ChromaDB"", ""LangGraph"", ""MongoDB"", ""Flask"", ""SQLAlchemy"", ""Docker"", ""NumPy"", ""PyTorch"", ""TensorFlow"", ""AWS S3"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 4.7, ""tecnologias_requeridas"": [""LangGraph"", ""LangChain"", ""RAG"", ""pgvector"", ""Langfuse"", ""PostgreSQL"", ""ChromaDB"", ""Django"", ""MongoDB"", ""AutoGen"", ""FastAPI"", ""Redis"", ""Kubernetes"", ""Haystack"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": true}"
0.222,2,-1,-1.7,0,1,0,0,1,0,1,1,1,1.0,35,"{""nivel"": ""junior"", ""anos_experiencia"": 1.0, ""stack"": [""LangGraph"", ""Haystack"", ""LangChain"", ""LlamaIndex"", ""Redis"", ""FastAPI"", ""PostgreSQL"", ""Celery"", ""TensorFlow""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 2, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.7, ""tecnologias_requeridas"": [""LlamaIndex"", ""MongoDB"", ""Django"", ""Haystack"", ""pgvector"", ""CrewAI"", ""RAG"", ""Flask"", ""SQLAlchemy""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": false}"
0.0,0,0,-0.4,0,0,1,0,0,0,1,0,4,0.0,35,"{""nivel"": ""junior"", ""anos_experiencia"": 0.0, ""stack"": [""Celery"", ""Redis"", ""PyTorch"", ""HuggingFace"", ""Pandas"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.4, ""tecnologias_requeridas"": [""Langfuse"", ""PostgreSQL"", ""SQLAlchemy"", ""ChromaDB"", ""CrewAI"", ""pgvector""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": false}"
0.0,0,0,2.2,0,0,0,0,0,1,0,0,7,4.3,18,"{""nivel"": ""mid"", ""anos_experiencia"": 4.3, ""stack"": [""CrewAI"", ""Docker"", ""TensorFlow"", ""NumPy"", ""sklearn"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""Langfuse"", ""PostgreSQL"", ""Django"", ""LlamaIndex"", ""LangChain"", ""Redis"", ""LangGraph"", ""ChromaDB"", ""FastAPI""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": false}"
0.4,2,0,-0.5,1,0,0,0,1,0,1,0,4,0.2,45,"{""nivel"": ""junior"", ""anos_experiencia"": 0.2, ""stack"": [""pgvector"", ""CrewAI"", ""Celery"", ""Flask"", ""FastAPI"", ""Django"", ""NumPy"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.7, ""tecnologias_requeridas"": [""Django"", ""LlamaIndex"", ""SQLAlchemy"", ""pgvector"", ""LangChain""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": true}"
0.125,1,-1,1.3,0,0,1,0,0,1,1,0,8,4.5,42,"{""nivel"": ""mid"", ""anos_experiencia"": 4.5, ""stack"": [""AutoGen"", ""SQLAlchemy"", ""Django"", ""PyTorch"", ""NumPy"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.2, ""tecnologias_requeridas"": [""Redis"", ""SQLAlchemy"", ""Langfuse"", ""ChromaDB"", ""Docker"", ""Kubernetes"", ""RAG"", ""MongoDB""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""healthtech"", ""remoto"": true}"
0.333,1,0,0.7,0,0,0,0,0,0,1,0,1,0.8,62,"{""nivel"": ""junior"", ""anos_experiencia"": 0.8, ""stack"": [""pgvector"", ""LangGraph"", ""PostgreSQL"", ""Kubernetes"", ""GCP BigQuery"", ""AWS S3""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""Redis"", ""Kubernetes"", ""ChromaDB""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": false}"
0.0,0,0,2.8,1,0,0,0,0,1,1,0,3,4.8,38,"{""nivel"": ""mid"", ""anos_experiencia"": 4.8, ""stack"": [""MongoDB"", ""HuggingFace"", ""NumPy"", ""Azure App Service"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.0, ""tecnologias_requeridas"": [""Redis"", ""Haystack"", ""ChromaDB"", ""RAG"", ""SQLAlchemy"", ""Docker"", ""LangChain""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.444,4,-1,-1.8,0,0,1,0,1,0,0,0,1,0.6,35,"{""nivel"": ""junior"", ""anos_experiencia"": 0.6, ""stack"": [""Haystack"", ""ChromaDB"", ""LangChain"", ""Langfuse"", ""Redis"", ""Docker"", ""PostgreSQL"", ""Celery"", ""Matplotlib"", ""sklearn"", ""Pandas"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.4, ""tecnologias_requeridas"": [""LangGraph"", ""FastAPI"", ""Kubernetes"", ""AutoGen"", ""Celery"", ""LangChain"", ""Langfuse"", ""ChromaDB"", ""CrewAI""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.4,2,0,0.6,0,0,0,1,1,0,1,0,1,1.3,62,"{""nivel"": ""junior"", ""anos_experiencia"": 1.3, ""stack"": [""LangGraph"", ""Langfuse"", ""LlamaIndex"", ""CrewAI"", ""FastAPI"", ""Django"", ""sklearn"", ""PyTorch"", ""NumPy""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.7, ""tecnologias_requeridas"": [""MongoDB"", ""Langfuse"", ""FastAPI"", ""AutoGen"", ""ChromaDB""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": false}"
